,YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STATEFIP,COUNTYFIP,STRATA,GQ,OWNERSHP,OWNERSHPD,MORTGAGE,MORTGAG2,MORTAMT1,MORTAMT2,RENT,RENTGRS,HHINCOME,PERNUM,PERWT,SEX,AGE,IND,INCTOT,INCWAGE
1,2017,201701,400276,2.017E+12,123,2.017E+12,15,3,30415,1,2,22,0,0,0,0,700,810,52120,1,123,1,54,7070,52000,52000
2,2017,201701,400276,2.017E+12,123,2.017E+12,15,3,30415,1,2,22,0,0,0,0,700,810,52120,2,172,2,54,7690,120,120
3,2017,201701,400277,2.017E+12,95,2.017E+12,15,3,30115,1,1,13,3,1,1200,0,0,0,122000,1,95,2,30,9680,70000,70000
4,2017,201701,400277,2.017E+12,95,2.017E+12,15,3,30115,1,1,13,3,1,1200,0,0,0,122000,2,88,1,30,7860,52000,52000
5,2017,201701,400278,2.017E+12,63,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,108000,1,63,1,75,7270,85000,20000
6,2017,201701,400278,2.017E+12,63,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,108000,2,42,2,71,180,23000,0
7,2017,201701,400279,2.017E+12,121,2.017E+12,15,3,30415,1,2,22,0,0,0,0,3000,3220,394000,1,121,1,45,8180,394000,389000
8,2017,201701,400280,2.017E+12,27,2.017E+12,15,3,30815,1,1,13,3,1,2500,0,0,0,104000,1,27,2,34,7980,30000,30000
9,2017,201701,400280,2.017E+12,27,2.017E+12,15,3,30815,1,1,13,3,1,2500,0,0,0,104000,2,18,1,41,770,74000,74000
10,2017,201701,400280,2.017E+12,27,2.017E+12,15,3,30815,1,1,13,3,1,2500,0,0,0,104000,3,18,1,12,0,9999999,999999
11,2017,201701,400280,2.017E+12,27,2.017E+12,15,3,30815,1,1,13,3,1,2500,0,0,0,104000,4,15,2,9,0,9999999,999999
12,2017,201701,400281,2.017E+12,128,2.017E+12,15,1,20015,1,1,13,3,1,1800,0,0,0,76300,1,127,1,70,0,68400,0
13,2017,201701,400281,2.017E+12,128,2.017E+12,15,1,20015,1,1,13,3,1,1800,0,0,0,76300,2,113,2,69,0,7900,0
14,2017,201701,400282,2.017E+12,31,2.017E+12,15,3,30115,1,1,13,3,1,2400,0,0,0,106000,1,32,2,46,7280,0,0
15,2017,201701,400282,2.017E+12,31,2.017E+12,15,3,30115,1,1,13,3,1,2400,0,0,0,106000,2,29,1,46,7870,106000,106000
16,2017,201701,400283,2.017E+12,75,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,76000,1,75,2,59,6680,5000,0
17,2017,201701,400283,2.017E+12,75,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,76000,2,70,1,66,0,56000,0
18,2017,201701,400283,2.017E+12,75,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,76000,3,79,1,21,770,15000,15000
19,2017,201701,400284,2.017E+12,58,2.017E+12,15,3,30815,1,1,13,3,1,3500,0,0,0,122000,1,58,2,54,5070,62000,60000
20,2017,201701,400284,2.017E+12,58,2.017E+12,15,3,30815,1,1,13,3,1,3500,0,0,0,122000,2,59,1,55,9670,60000,60000
21,2017,201701,400284,2.017E+12,58,2.017E+12,15,3,30815,1,1,13,3,1,3500,0,0,0,122000,3,40,2,77,0,0,0
22,2017,201701,400285,2.017E+12,69,2.017E+12,15,0,10015,1,1,13,3,1,630,0,0,0,8600,1,70,2,71,0,8600,0
23,2017,201701,400286,2.017E+12,70,2.017E+12,15,3,30215,1,1,13,3,1,3400,0,0,0,163000,1,70,1,36,770,40000,40000
24,2017,201701,400286,2.017E+12,70,2.017E+12,15,3,30215,1,1,13,3,1,3400,0,0,0,163000,2,112,2,32,7860,52000,52000
25,2017,201701,400286,2.017E+12,70,2.017E+12,15,3,30215,1,1,13,3,1,3400,0,0,0,163000,3,115,1,3,0,9999999,999999
26,2017,201701,400286,2.017E+12,70,2.017E+12,15,3,30215,1,1,13,3,1,3400,0,0,0,163000,4,130,2,57,5380,71000,60000
27,2017,201701,400287,2.017E+12,55,2.017E+12,15,3,30415,1,2,22,0,0,0,0,1300,1370,20000,1,55,2,28,7870,20000,0
28,2017,201701,400288,2.017E+12,101,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1300,1600,125000,1,101,2,43,4970,70000,70000
29,2017,201701,400288,2.017E+12,101,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1300,1600,125000,2,89,2,12,0,9999999,999999
30,2017,201701,400288,2.017E+12,101,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1300,1600,125000,3,87,2,8,0,9999999,999999
31,2017,201701,400288,2.017E+12,101,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1300,1600,125000,4,43,1,50,770,55000,50000
32,2017,201701,400289,2.017E+12,78,2.017E+12,15,3,30315,1,1,13,3,4,3900,350,0,0,206000,1,78,1,65,8180,181000,180000
33,2017,201701,400289,2.017E+12,78,2.017E+12,15,3,30315,1,1,13,3,4,3900,350,0,0,206000,2,76,2,63,6970,25000,24000
34,2017,201701,400290,2.017E+12,73,2.017E+12,15,3,30815,1,1,13,3,1,2400,0,0,0,95000,1,73,2,55,6990,90000,90000
35,2017,201701,400290,2.017E+12,73,2.017E+12,15,3,30815,1,1,13,3,1,2400,0,0,0,95000,2,63,1,52,8560,5000,0
36,2017,201701,400291,2.017E+12,54,2.017E+12,15,0,10015,1,1,12,1,0,0,0,0,0,67800,1,54,1,68,0,38000,0
37,2017,201701,400291,2.017E+12,54,2.017E+12,15,0,10015,1,1,12,1,0,0,0,0,0,67800,2,26,2,65,6370,29800,29800
38,2017,201701,400292,2.017E+12,39,2.017E+12,15,3,30615,1,1,13,3,1,1900,0,0,0,118000,1,38,1,62,1180,69000,66000
39,2017,201701,400292,2.017E+12,39,2.017E+12,15,3,30615,1,1,13,3,1,1900,0,0,0,118000,2,38,2,57,1180,40000,40000
40,2017,201701,400292,2.017E+12,39,2.017E+12,15,3,30615,1,1,13,3,1,1900,0,0,0,118000,3,61,1,30,4470,9000,9000
41,2017,201701,400293,2.017E+12,229,2.017E+12,15,3,30115,1,2,22,0,0,0,0,950,1190,8800,1,230,2,41,0,8800,0
42,2017,201701,400294,2.017E+12,62,2.017E+12,15,0,10015,1,1,12,1,0,0,0,0,0,6700,1,62,2,66,7070,6700,0
43,2017,201701,400295,2.017E+12,176,2.017E+12,15,3,30515,1,2,22,0,0,0,0,1400,1510,8800,1,176,2,62,0,8800,0
44,2017,201701,400295,2.017E+12,176,2.017E+12,15,3,30515,1,2,22,0,0,0,0,1400,1510,8800,2,435,1,33,8470,0,0
45,2017,201701,400295,2.017E+12,176,2.017E+12,15,3,30515,1,2,22,0,0,0,0,1400,1510,8800,3,290,1,50,8780,0,0
46,2017,201701,400296,2.017E+12,41,2.017E+12,15,3,30215,1,1,13,3,1,980,0,0,0,181000,1,41,2,58,5390,91000,91000
47,2017,201701,400296,2.017E+12,41,2.017E+12,15,3,30215,1,1,13,3,1,980,0,0,0,181000,2,72,2,34,4580,25000,25000
48,2017,201701,400296,2.017E+12,41,2.017E+12,15,3,30215,1,1,13,3,1,980,0,0,0,181000,3,44,1,10,0,9999999,999999
49,2017,201701,400296,2.017E+12,41,2.017E+12,15,3,30215,1,1,13,3,1,980,0,0,0,181000,4,39,2,8,0,9999999,999999
50,2017,201701,400296,2.017E+12,41,2.017E+12,15,3,30215,1,1,13,3,1,980,0,0,0,181000,5,63,1,30,8660,65000,65000
51,2017,201701,400297,2.017E+12,40,2.017E+12,15,1,20015,1,1,12,1,0,0,0,0,0,49400,1,41,1,82,0,49400,0
52,2017,201701,400298,2.017E+12,116,2.017E+12,15,1,20015,1,2,22,0,0,0,0,550,630,75000,1,116,2,58,9470,75000,75000
53,2017,201701,400299,2.017E+12,63,2.017E+12,15,3,30715,1,1,13,3,5,1000,400,0,0,37700,1,63,1,46,5170,17500,0
54,2017,201701,400299,2.017E+12,63,2.017E+12,15,3,30715,1,1,13,3,5,1000,400,0,0,37700,2,70,2,47,8980,20200,20000
55,2017,201701,400300,2.017E+12,48,2.017E+12,15,3,30115,1,1,13,3,1,700,0,0,0,131000,1,48,1,52,9480,55000,55000
56,2017,201701,400300,2.017E+12,48,2.017E+12,15,3,30115,1,1,13,3,1,700,0,0,0,131000,2,76,1,23,8680,36000,36000
57,2017,201701,400300,2.017E+12,48,2.017E+12,15,3,30115,1,1,13,3,1,700,0,0,0,131000,3,52,2,40,7690,40000,40000
58,2017,201701,400301,2.017E+12,130,2.017E+12,15,0,10015,1,1,12,1,0,0,0,0,0,128200,1,130,1,65,0,3200,0
59,2017,201701,400301,2.017E+12,130,2.017E+12,15,0,10015,1,1,12,1,0,0,0,0,0,128200,2,134,2,58,7070,75000,75000
60,2017,201701,400301,2.017E+12,130,2.017E+12,15,0,10015,1,1,12,1,0,0,0,0,0,128200,3,126,2,27,7070,50000,50000
61,2017,201701,400302,2.017E+12,37,2.017E+12,15,3,30515,1,2,22,0,0,0,0,2200,2200,4630,1,37,2,56,5090,4630,4600
62,2017,201701,400302,2.017E+12,37,2.017E+12,15,3,30515,1,2,22,0,0,0,0,2200,2200,4630,2,37,1,58,770,0,0
63,2017,201701,400302,2.017E+12,37,2.017E+12,15,3,30515,1,2,22,0,0,0,0,2200,2200,4630,3,31,1,18,0,0,0
64,2017,201701,400302,2.017E+12,37,2.017E+12,15,3,30515,1,2,22,0,0,0,0,2200,2200,4630,4,44,1,16,0,0,0
65,2017,201701,400303,2.017E+12,72,2.017E+12,15,3,30715,1,1,12,1,0,0,0,0,0,276000,1,72,1,61,8660,145000,8000
66,2017,201701,400303,2.017E+12,72,2.017E+12,15,3,30715,1,1,12,1,0,0,0,0,0,276000,2,87,2,61,6180,36000,36000
67,2017,201701,400303,2.017E+12,72,2.017E+12,15,3,30715,1,1,12,1,0,0,0,0,0,276000,3,103,1,35,770,95000,95000
68,2017,201701,400304,2.017E+12,56,2.017E+12,15,3,30215,1,1,13,3,1,2600,0,0,0,154000,1,56,2,39,7870,80000,80000
69,2017,201701,400304,2.017E+12,56,2.017E+12,15,3,30215,1,1,13,3,1,2600,0,0,0,154000,2,61,1,45,7870,74000,74000
70,2017,201701,400304,2.017E+12,56,2.017E+12,15,3,30215,1,1,13,3,1,2600,0,0,0,154000,3,56,1,3,0,9999999,999999
71,2017,201701,400305,2.017E+12,79,2.017E+12,15,3,30615,1,2,22,0,0,0,0,3000,3000,10300,1,80,1,31,8590,1000,1000
72,2017,201701,400305,2.017E+12,79,2.017E+12,15,3,30615,1,2,22,0,0,0,0,3000,3000,10300,2,57,2,32,7890,9300,9300
73,2017,201701,400305,2.017E+12,79,2.017E+12,15,3,30615,1,2,22,0,0,0,0,3000,3000,10300,3,37,2,5,0,9999999,999999
74,2017,201701,400305,2.017E+12,79,2.017E+12,15,3,30615,1,2,22,0,0,0,0,3000,3000,10300,4,40,1,2,0,9999999,999999
75,2017,201701,400306,2.017E+12,70,2.017E+12,15,3,30715,1,1,13,3,4,1400,300,0,0,64600,1,69,2,63,6990,35900,0
76,2017,201701,400306,2.017E+12,70,2.017E+12,15,3,30715,1,1,13,3,4,1400,300,0,0,64600,2,65,1,66,8570,28700,0
77,2017,201701,400307,2.017E+12,94,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,17700,1,94,2,66,0,17700,0
78,2017,201701,400308,2.017E+12,68,2.017E+12,15,3,30315,1,1,12,1,0,0,0,0,0,42800,1,68,2,68,0,42800,0
79,2017,201701,400309,2.017E+12,139,2.017E+12,15,0,10015,1,2,22,0,0,0,0,900,1024,13700,1,139,1,63,8560,3700,0
80,2017,201701,400309,2.017E+12,139,2.017E+12,15,0,10015,1,2,22,0,0,0,0,900,1024,13700,2,103,2,67,8560,10000,0
81,2017,201701,400310,2.017E+12,208,2.017E+12,15,1,20015,1,2,22,0,0,0,0,500,550,57000,1,209,1,44,770,57000,0
82,2017,201701,400311,2.017E+12,21,2.017E+12,15,3,30815,1,1,13,3,1,1500,0,0,0,96000,1,21,2,44,7690,53800,40000
83,2017,201701,400311,2.017E+12,21,2.017E+12,15,3,30815,1,1,13,3,1,1500,0,0,0,96000,2,17,1,44,7690,42200,40000
84,2017,201701,400311,2.017E+12,21,2.017E+12,15,3,30815,1,1,13,3,1,1500,0,0,0,96000,3,26,1,14,0,9999999,999999
85,2017,201701,400311,2.017E+12,21,2.017E+12,15,3,30815,1,1,13,3,1,1500,0,0,0,96000,4,26,1,10,0,9999999,999999
86,2017,201701,400312,2.017E+12,50,2.017E+12,15,3,30615,1,2,22,0,0,0,0,1100,1140,80400,1,50,1,39,9590,80400,60000
87,2017,201701,400313,2.017E+12,76,2.017E+12,15,3,30715,1,2,22,0,0,0,0,2100,2250,105200,1,77,1,37,8180,64000,62000
88,2017,201701,400313,2.017E+12,76,2.017E+12,15,3,30715,1,2,22,0,0,0,0,2100,2250,105200,2,72,1,35,8680,41200,40000
89,2017,201701,400314,2.017E+12,67,2.017E+12,15,1,20015,1,1,12,1,0,0,0,0,0,143000,1,67,2,49,5070,19000,19000
90,2017,201701,400314,2.017E+12,67,2.017E+12,15,1,20015,1,1,12,1,0,0,0,0,0,143000,2,74,1,50,8190,1.00E+05,1.00E+05
91,2017,201701,400314,2.017E+12,67,2.017E+12,15,1,20015,1,1,12,1,0,0,0,0,0,143000,3,130,2,84,0,24000,0
92,2017,201701,400315,2.017E+12,52,2.017E+12,15,3,30615,1,1,13,3,1,1100,0,0,0,115400,1,52,2,57,7860,63000,63000
93,2017,201701,400315,2.017E+12,52,2.017E+12,15,3,30615,1,1,13,3,1,1100,0,0,0,115400,2,72,1,54,1270,32000,32000
94,2017,201701,400315,2.017E+12,52,2.017E+12,15,3,30615,1,1,13,3,1,1100,0,0,0,115400,3,90,1,26,9160,15000,15000
95,2017,201701,400315,2.017E+12,52,2.017E+12,15,3,30615,1,1,13,3,1,1100,0,0,0,115400,4,68,1,24,1270,5400,5400
96,2017,201701,400316,2.017E+12,78,2.017E+12,15,3,30315,1,1,12,1,0,0,0,0,0,420000,1,78,1,56,4970,414000,389000
97,2017,201701,400316,2.017E+12,78,2.017E+12,15,3,30315,1,1,12,1,0,0,0,0,0,420000,2,68,2,58,0,6000,0
98,2017,201701,400317,2.017E+12,150,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1300,1710,60000,1,151,2,57,0,0,0
99,2017,201701,400317,2.017E+12,150,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1300,1710,60000,2,175,1,60,4970,60000,60000
100,2017,201701,400318,2.017E+12,76,2.017E+12,15,3,30815,1,1,13,3,1,1400,0,0,0,92000,1,77,1,54,770,92000,92000
101,2017,201701,400318,2.017E+12,76,2.017E+12,15,3,30815,1,1,13,3,1,1400,0,0,0,92000,2,57,2,52,7980,0,0
102,2017,201701,400319,2.017E+12,172,2.017E+12,15,1,20015,1,2,22,0,0,0,0,1200,1370,2610,1,171,2,40,0,2610,0
103,2017,201701,400319,2.017E+12,172,2.017E+12,15,1,20015,1,2,22,0,0,0,0,1200,1370,2610,2,105,1,14,0,9999999,999999
104,2017,201701,400319,2.017E+12,172,2.017E+12,15,1,20015,1,2,22,0,0,0,0,1200,1370,2610,3,104,1,10,0,9999999,999999
105,2017,201701,400319,2.017E+12,172,2.017E+12,15,1,20015,1,2,22,0,0,0,0,1200,1370,2610,4,171,1,9,0,9999999,999999
106,2017,201701,400319,2.017E+12,172,2.017E+12,15,1,20015,1,2,22,0,0,0,0,1200,1370,2610,5,197,2,8,0,9999999,999999
107,2017,201701,400319,2.017E+12,172,2.017E+12,15,1,20015,1,2,22,0,0,0,0,1200,1370,2610,6,74,1,4,0,9999999,999999
108,2017,201701,400320,2.017E+12,56,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,191100,1,55,1,88,0,141100,0
109,2017,201701,400320,2.017E+12,56,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,191100,2,54,2,57,7470,50000,50000
110,2017,201701,400320,2.017E+12,56,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,191100,3,138,1,20,0,0,0
111,2017,201701,400321,2.017E+12,185,2.017E+12,15,1,20015,1,1,12,1,0,0,0,0,0,77000,1,185,2,75,8990,42000,0
112,2017,201701,400321,2.017E+12,185,2.017E+12,15,1,20015,1,1,12,1,0,0,0,0,0,77000,2,451,2,47,8660,35000,35000
113,2017,201701,400322,2.017E+12,58,2.017E+12,15,3,30615,1,2,22,0,0,0,0,3000,3000,118090,1,59,2,25,9670,32090,32000
114,2017,201701,400322,2.017E+12,58,2.017E+12,15,3,30615,1,2,22,0,0,0,0,3000,3000,118090,2,87,1,33,9670,86000,86000
115,2017,201701,400322,2.017E+12,58,2.017E+12,15,3,30615,1,2,22,0,0,0,0,3000,3000,118090,3,71,1,8,0,9999999,999999
116,2017,201701,400323,2.017E+12,50,2.017E+12,15,3,30215,1,2,22,0,0,0,0,3500,3550,238230,1,50,2,42,9170,137900,130000
117,2017,201701,400323,2.017E+12,50,2.017E+12,15,3,30215,1,2,22,0,0,0,0,3500,3550,238230,2,56,1,45,9790,1.00E+05,1.00E+05
118,2017,201701,400323,2.017E+12,50,2.017E+12,15,3,30215,1,2,22,0,0,0,0,3500,3550,238230,3,52,1,16,5275,330,330
119,2017,201701,400323,2.017E+12,50,2.017E+12,15,3,30215,1,2,22,0,0,0,0,3500,3550,238230,4,53,2,12,0,9999999,999999
120,2017,201701,400324,2.017E+12,36,2.017E+12,15,3,30715,1,1,13,3,1,200,0,0,0,181000,1,36,1,44,9590,110500,110000
121,2017,201701,400324,2.017E+12,36,2.017E+12,15,3,30715,1,1,13,3,1,200,0,0,0,181000,2,48,2,43,7860,70500,70000
122,2017,201701,400324,2.017E+12,36,2.017E+12,15,3,30715,1,1,13,3,1,200,0,0,0,181000,3,52,1,14,0,9999999,999999
123,2017,201701,400324,2.017E+12,36,2.017E+12,15,3,30715,1,1,13,3,1,200,0,0,0,181000,4,50,1,13,0,9999999,999999
124,2017,201701,400324,2.017E+12,36,2.017E+12,15,3,30715,1,1,13,3,1,200,0,0,0,181000,5,36,2,10,0,9999999,999999
125,2017,201701,400325,2.017E+12,56,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,120000,1,57,1,38,7860,70000,70000
126,2017,201701,400325,2.017E+12,56,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,120000,2,91,2,32,7860,50000,50000
127,2017,201701,400325,2.017E+12,56,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,120000,3,74,1,16,0,0,0
128,2017,201701,400326,2.017E+12,18,2.017E+12,15,3,30515,1,1,12,1,0,0,0,0,0,141400,1,17,2,53,9290,2400,600
129,2017,201701,400326,2.017E+12,18,2.017E+12,15,3,30515,1,1,12,1,0,0,0,0,0,141400,2,28,1,30,6170,1000,1000
130,2017,201701,400326,2.017E+12,18,2.017E+12,15,3,30515,1,1,12,1,0,0,0,0,0,141400,3,28,1,30,6170,2000,2000
131,2017,201701,400326,2.017E+12,18,2.017E+12,15,3,30515,1,1,12,1,0,0,0,0,0,141400,4,31,1,27,770,65000,65000
132,2017,201701,400326,2.017E+12,18,2.017E+12,15,3,30515,1,1,12,1,0,0,0,0,0,141400,5,41,1,3,0,9999999,999999
133,2017,201701,400326,2.017E+12,18,2.017E+12,15,3,30515,1,1,12,1,0,0,0,0,0,141400,6,41,1,1,0,9999999,999999
134,2017,201701,400326,2.017E+12,18,2.017E+12,15,3,30515,1,1,12,1,0,0,0,0,0,141400,7,35,2,25,7080,11000,11000
135,2017,201701,400326,2.017E+12,18,2.017E+12,15,3,30515,1,1,12,1,0,0,0,0,0,141400,8,31,1,27,7080,20000,20000
136,2017,201701,400326,2.017E+12,18,2.017E+12,15,3,30515,1,1,12,1,0,0,0,0,0,141400,9,35,2,25,7860,25000,25000
137,2017,201701,400326,2.017E+12,18,2.017E+12,15,3,30515,1,1,12,1,0,0,0,0,0,141400,10,20,1,53,7690,15000,15000
138,2017,201701,400326,2.017E+12,18,2.017E+12,15,3,30515,1,1,12,1,0,0,0,0,0,141400,11,36,2,26,8190,0,0
139,2017,201701,400327,2.017E+12,130,2.017E+12,15,3,30415,1,2,22,0,0,0,0,1500,1835,68700,1,130,2,53,7670,60000,60000
140,2017,201701,400327,2.017E+12,130,2.017E+12,15,3,30415,1,2,22,0,0,0,0,1500,1835,68700,2,132,2,58,0,8700,0
141,2017,201701,400328,2.017E+12,147,2.017E+12,15,3,30815,1,1,13,3,1,3000,0,0,0,109950,1,147,1,40,9470,109900,50000
142,2017,201701,400328,2.017E+12,147,2.017E+12,15,3,30815,1,1,13,3,1,3000,0,0,0,109950,2,150,2,35,7860,50,50
143,2017,201701,400328,2.017E+12,147,2.017E+12,15,3,30815,1,1,13,3,1,3000,0,0,0,109950,3,152,1,10,0,9999999,999999
144,2017,201701,400329,2.017E+12,151,2.017E+12,15,3,30515,1,2,22,0,0,0,0,600,738,129900,1,152,2,50,8660,32000,32000
145,2017,201701,400329,2.017E+12,151,2.017E+12,15,3,30515,1,2,22,0,0,0,0,600,738,129900,2,128,1,70,0,13900,0
146,2017,201701,400329,2.017E+12,151,2.017E+12,15,3,30515,1,2,22,0,0,0,0,600,738,129900,3,215,2,25,8660,24000,24000
147,2017,201701,400329,2.017E+12,151,2.017E+12,15,3,30515,1,2,22,0,0,0,0,600,738,129900,4,105,2,6,0,9999999,999999
148,2017,201701,400329,2.017E+12,151,2.017E+12,15,3,30515,1,2,22,0,0,0,0,600,738,129900,5,89,2,0,0,9999999,999999
149,2017,201701,400329,2.017E+12,151,2.017E+12,15,3,30515,1,2,22,0,0,0,0,600,738,129900,6,281,1,25,770,60000,60000
150,2017,201701,400330,2.017E+12,168,2.017E+12,15,3,30415,1,2,22,0,0,0,0,1400,1400,3000,1,168,2,24,7860,3000,3000
151,2017,201701,400331,2.017E+12,92,2.017E+12,15,3,30215,1,1,13,3,4,2500,300,0,0,115200,1,91,2,43,7860,56000,56000
152,2017,201701,400331,2.017E+12,92,2.017E+12,15,3,30215,1,1,13,3,4,2500,300,0,0,115200,2,71,1,44,770,58000,58000
153,2017,201701,400331,2.017E+12,92,2.017E+12,15,3,30215,1,1,13,3,4,2500,300,0,0,115200,3,95,1,20,5170,200,200
154,2017,201701,400331,2.017E+12,92,2.017E+12,15,3,30215,1,1,13,3,4,2500,300,0,0,115200,4,93,1,16,8570,1000,1000
155,2017,201701,400331,2.017E+12,92,2.017E+12,15,3,30215,1,1,13,3,4,2500,300,0,0,115200,5,100,1,9,0,9999999,999999
156,2017,201701,400332,2.017E+12,52,2.017E+12,15,3,30615,1,1,13,3,1,1000,0,0,0,161000,1,52,1,75,0,25000,0
157,2017,201701,400332,2.017E+12,52,2.017E+12,15,3,30615,1,1,13,3,1,1000,0,0,0,161000,2,49,2,72,0,67000,0
158,2017,201701,400332,2.017E+12,52,2.017E+12,15,3,30615,1,1,13,3,1,1000,0,0,0,161000,3,66,1,45,9570,69000,45000
159,2017,201701,400333,2.017E+12,61,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,102100,1,61,1,69,8190,52000,0
160,2017,201701,400333,2.017E+12,61,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,102100,2,55,2,66,7070,50100,0
161,2017,201701,400334,2.017E+12,71,2.017E+12,15,3,30215,1,1,13,3,1,2400,0,0,0,137900,1,70,2,70,0,28100,0
162,2017,201701,400334,2.017E+12,71,2.017E+12,15,3,30215,1,1,13,3,1,2400,0,0,0,137900,2,58,1,77,0,29800,0
163,2017,201701,400334,2.017E+12,71,2.017E+12,15,3,30215,1,1,13,3,1,2400,0,0,0,137900,3,76,1,6,0,9999999,999999
164,2017,201701,400334,2.017E+12,71,2.017E+12,15,3,30215,1,1,13,3,1,2400,0,0,0,137900,4,76,2,45,9090,50000,50000
165,2017,201701,400334,2.017E+12,71,2.017E+12,15,3,30215,1,1,13,3,1,2400,0,0,0,137900,5,90,1,44,6070,30000,30000
166,2017,201701,400335,2.017E+12,21,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,81900,1,21,1,46,770,80000,80000
167,2017,201701,400335,2.017E+12,21,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,81900,2,22,2,46,8990,1900,0
168,2017,201701,400336,2.017E+12,129,2.017E+12,15,0,10015,1,1,13,3,1,130,0,0,0,121000,1,129,2,70,0,12000,0
169,2017,201701,400336,2.017E+12,129,2.017E+12,15,0,10015,1,1,13,3,1,130,0,0,0,121000,2,117,1,69,7290,109000,90000
170,2017,201701,400337,2.017E+12,95,2.017E+12,15,3,30115,1,1,13,3,1,1500,0,0,0,67600,1,95,1,85,0,60400,0
171,2017,201701,400337,2.017E+12,95,2.017E+12,15,3,30115,1,1,13,3,1,1500,0,0,0,67600,2,112,2,85,0,7200,0
172,2017,201701,400338,2.017E+12,102,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,12500,1,101,1,70,0,12500,0
173,2017,201701,400338,2.017E+12,102,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,12500,2,98,2,62,0,0,0
174,2017,201701,400339,2.017E+12,283,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1000,1108,69800,1,283,1,42,7770,37000,37000
175,2017,201701,400339,2.017E+12,283,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1000,1108,69800,2,408,1,19,8680,25000,25000
176,2017,201701,400339,2.017E+12,283,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1000,1108,69800,3,355,2,17,8680,7800,7800
177,2017,201701,400339,2.017E+12,283,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1000,1108,69800,4,322,1,13,0,9999999,999999
178,2017,201701,400339,2.017E+12,283,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1000,1108,69800,5,319,1,6,0,9999999,999999
179,2017,201701,400340,2.017E+12,171,2.017E+12,15,0,10015,1,1,13,3,1,2200,0,0,0,92460,1,171,1,47,8660,42200,42000
180,2017,201701,400340,2.017E+12,171,2.017E+12,15,0,10015,1,1,13,3,1,2200,0,0,0,92460,2,281,2,45,7080,50260,50000
181,2017,201701,400340,2.017E+12,171,2.017E+12,15,0,10015,1,1,13,3,1,2200,0,0,0,92460,3,163,2,15,0,0,999999
182,2017,201701,400341,2.017E+12,239,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,229500,1,238,2,96,0,19400,0
183,2017,201701,400341,2.017E+12,239,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,229500,2,223,2,58,7870,148000,85000
184,2017,201701,400341,2.017E+12,239,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,229500,3,342,1,59,4970,62100,24500
185,2017,201701,400342,2.017E+12,83,2.017E+12,15,3,30215,1,1,13,3,1,2700,0,0,0,395000,1,83,1,45,7670,115000,75000
186,2017,201701,400342,2.017E+12,83,2.017E+12,15,3,30215,1,1,13,3,1,2700,0,0,0,395000,2,71,2,40,7580,280000,2.00E+05
187,2017,201701,400342,2.017E+12,83,2.017E+12,15,3,30215,1,1,13,3,1,2700,0,0,0,395000,3,75,1,6,0,9999999,999999
188,2017,201701,400343,2.017E+12,76,2.017E+12,15,0,10015,1,1,13,3,1,1200,0,0,0,95000,1,76,1,43,770,57000,0
189,2017,201701,400343,2.017E+12,76,2.017E+12,15,0,10015,1,1,13,3,1,1200,0,0,0,95000,2,64,2,43,8660,38000,38000
190,2017,201701,400343,2.017E+12,76,2.017E+12,15,0,10015,1,1,13,3,1,1200,0,0,0,95000,3,113,1,15,0,0,999999
191,2017,201701,400344,2.017E+12,67,2.017E+12,15,3,30115,1,2,22,0,0,0,0,1600,1876,9210,1,66,2,44,0,9210,0
